YEAR,TAXON,Date ,Latitude of Capture,Longitude of capture
1995,CARCHARHINUS PLUMBEUS,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,RHIZOPRIONODON TERRAENOVAE,8/14/1995,28.3643,-80.17
1995,SPHYRNA LEWINI,8/14/1995,28.3643,-80.17
1995,GALEOCERDO CUVIER,8/14/1995,30.2695,-86.1733
1995,MYCTEROPERCA PHENAX,8/14/1995,28.4508,-80.0423
1995,EPINEPHELUS ITAJARA,8/14/1995,28.4508,-80.0423
1995,SPHYRNA MOKARRAN,8/14/1995,30.3027,-86.9145
1995,GINGLYMOSTOMA CIRRATUM,8/14/1995,29.1625,-80.3712
1995,CARCHARHINUS PLUMBEUS,8/15/1995,30.134,-87.4048
1995,GINGLYMOSTOMA CIRRATUM,8/15/1995,30.134,-87.4048
1995,GALEOCERDO CUVIER,8/15/1995,30.134,-87.4048
1995,GALEOCERDO CUVIER,8/15/1995,30.134,-87.4048
1995,SPHYRAENA BARRACUDA,8/15/1995,29.3713,-80.2977
1995,SPHYRAENA BARRACUDA,8/15/1995,29.6152,-80.4192
1995,DASYATIS CENTROURA,8/15/1995,29.6152,-80.4192
1995,GALEOCERDO CUVIER,8/15/1995,29.6152,-80.4192
1995,GALEOCERDO CUVIER,8/15/1995,29.6152,-80.4192
1995,GALEOCERDO CUVIER,8/15/1995,29.6152,-80.4192
1995,REMORA REMORA,8/15/1995,29.6152,-80.4192
1995,CARCHARHINUS LIMBATUS,8/15/1995,30.0503,-88.7395
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3737,-89.0445
1995,CARCHARHINUS LIMBATUS,8/16/1995,29.3737,-89.0445
1995,CARCHARHINUS LIMBATUS,8/16/1995,29.3737,-89.0445
1995,CARCHARHINUS LIMBATUS,8/16/1995,29.3737,-89.0445
1995,CARCHARHINUS LIMBATUS,8/16/1995,29.3737,-89.0445
1995,CARCHARHINUS LIMBATUS,8/16/1995,29.3737,-89.0445
1995,SPHYRAENA BARRACUDA,8/16/1995,31.1307,-79.9372
1995,CARCHARHINUS ACRONOTUS,8/16/1995,29.3962,-88.7748
1995,CARCHARHINUS LIMBATUS,8/16/1995,29.3962,-88.7748
1995,CARCHARHINUS BREVIPINNA,8/16/1995,29.3962,-88.7748
1995,CARCHARHINUS BREVIPINNA,8/16/1995,29.3962,-88.7748
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3962,-88.7748
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3962,-88.7748
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3962,-88.7748
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3962,-88.7748
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3962,-88.7748
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3962,-88.7748
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3962,-88.7748
1995,RHIZOPRIONODON TERRAENOVAE,8/16/1995,29.3962,-88.7748
1995,OPHICHTHUS REX,8/16/1995,29.3962,-88.7748
1995,MOBULA HYPOSTOMA,8/16/1995,29.3962,-88.7748
1995,MOBULA HYPOSTOMA,8/16/1995,29.3962,-88.7748
1995,RHINOPTERA BONASUS,8/16/1995,29.3962,-88.7748
1995,RHINOPTERA BONASUS,8/16/1995,29.3962,-88.7748
1995,RHINOPTERA BONASUS,8/16/1995,29.3962,-88.7748
1995,RHINOPTERA BONASUS,8/16/1995,29.3962,-88.7748
1995,RHINOPTERA BONASUS,8/16/1995,29.3962,-88.7748
1995,RHINOPTERA BONASUS,8/16/1995,29.3962,-88.7748
1995,CARCHARHINUS PLUMBEUS,8/16/1995,29.6168,-88.4822
1995,CARCHARHINUS LIMBATUS,8/16/1995,29.6168,-88.4822
1995,GALEOCERDO CUVIER,8/16/1995,31.5047,-79.8933
1995,GALEOCERDO CUVIER,8/16/1995,31.5047,-79.8933
1995,SPHYRAENA BARRACUDA,8/16/1995,31.5047,-79.8933
1995,SPHYRAENA BARRACUDA,8/16/1995,31.5047,-79.8933
1995,SPHYRNA MOKARRAN,8/16/1995,31.5047,-79.8933
1995,CARCHARHINUS PLUMBEUS,8/17/1995,32.9885,-78.023
1995,GALEOCERDO CUVIER,8/17/1995,32.9885,-78.023
1995,GALEOCERDO CUVIER,8/17/1995,32.9885,-78.023
1995,GALEOCERDO CUVIER,8/17/1995,32.9885,-78.023
1995,RHIZOPRIONODON TERRAENOVAE,8/17/1995,32.9885,-78.023
1995,CARCHARHINUS OBSCURUS,8/17/1995,32.9885,-78.023
1995,CARCHARHINUS PLUMBEUS,8/17/1995,33.0177,-78.4203
1995,RHIZOPRIONODON TERRAENOVAE,8/17/1995,33.0177,-78.4203
1995,RHIZOPRIONODON TERRAENOVAE,8/17/1995,33.0177,-78.4203
1995,RHIZOPRIONODON TERRAENOVAE,8/17/1995,33.0177,-78.4203
1995,RHIZOPRIONODON TERRAENOVAE,8/17/1995,33.0177,-78.4203
1995,RHIZOPRIONODON TERRAENOVAE,8/17/1995,33.0177,-78.4203
1995,RHIZOPRIONODON TERRAENOVAE,8/17/1995,33.0177,-78.4203
1995,GALEOCERDO CUVIER,8/17/1995,33.0177,-78.4203
1995,RHIZOPRIONODON TERRAENOVAE,8/18/1995,33.3172,-78.6305
1995,RHIZOPRIONODON TERRAENOVAE,8/18/1995,33.3172,-78.6305
1995,RHIZOPRIONODON TERRAENOVAE,8/18/1995,33.3172,-78.6305
1995,RHIZOPRIONODON TERRAENOVAE,8/18/1995,33.3172,-78.6305
1995,RHIZOPRIONODON TERRAENOVAE,8/18/1995,33.3172,-78.6305
1995,RHIZOPRIONODON TERRAENOVAE,8/18/1995,33.3172,-78.6305
1995,RHIZOPRIONODON TERRAENOVAE,8/18/1995,33.3172,-78.6305
1995,GALEOCERDO CUVIER,8/18/1995,33.3172,-78.6305
1995,RHIZOPRIONODON TERRAENOVAE,8/18/1995,33.4998,-78.0718
1995,SPHYRNA LEWINI,8/18/1995,33.4998,-78.0718
1995,GALEOCERDO CUVIER,8/18/1995,33.4998,-78.0718
1995,DASYATIS CENTROURA,8/18/1995,33.2482,-77.4343
1995,GALEOCERDO CUVIER,8/18/1995,33.2482,-77.4343
1995,GALEOCERDO CUVIER,8/18/1995,33.2482,-77.4343
1995,GALEOCERDO CUVIER,8/18/1995,33.2482,-77.4343
1995,GALEOCERDO CUVIER,8/18/1995,33.2482,-77.4343
1995,CARCHARHINUS PLUMBEUS,8/19/1995,33.5587,-76.9455
1995,DASYATIS CENTROURA,8/19/1995,33.5587,-76.9455
1995,SPHYRNA LEWINI,8/19/1995,33.5587,-76.9455
1995,GALEOCERDO CUVIER,8/19/1995,33.5587,-76.9455
1995,GALEOCERDO CUVIER,8/19/1995,33.5587,-76.9455
1995,GALEOCERDO CUVIER,8/19/1995,33.5587,-76.9455
1995,GALEOCERDO CUVIER,8/19/1995,33.9633,-77.105
1995,RHIZOPRIONODON TERRAENOVAE,8/19/1995,33.9633,-77.105
1995,RHIZOPRIONODON TERRAENOVAE,8/19/1995,34.45,-77.0393
1995,RHIZOPRIONODON TERRAENOVAE,8/19/1995,34.45,-77.0393
1995,RHIZOPRIONODON TERRAENOVAE,8/19/1995,34.45,-77.0393
1995,RHIZOPRIONODON TERRAENOVAE,8/19/1995,34.45,-77.0393
1995,RHIZOPRIONODON TERRAENOVAE,8/19/1995,34.45,-77.0393
1995,RHIZOPRIONODON TERRAENOVAE,8/19/1995,34.45,-77.0393
1995,RHIZOPRIONODON TERRAENOVAE,8/19/1995,34.45,-77.0393
1995,GALEOCERDO CUVIER,8/19/1995,34.45,-77.0393
1995,GALEOCERDO CUVIER,8/19/1995,34.45,-77.0393
1995,GALEOCERDO CUVIER,8/19/1995,34.45,-77.0393
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.1078,-76.5872
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.1078,-76.5872
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.1078,-76.5872
1995,GALEOCERDO CUVIER,8/20/1995,34.1078,-76.5872
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.3847,-76.1932
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.3847,-76.1932
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.3847,-76.1932
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.3847,-76.1932
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.3847,-76.1932
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.3847,-76.1932
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.3847,-76.1932
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.3847,-76.1932
1995,GALEOCERDO CUVIER,8/20/1995,34.3847,-76.1932
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.947,-75.9803
1995,RHIZOPRIONODON TERRAENOVAE,8/20/1995,34.947,-75.9803
1995,CARCHARHINUS PLUMBEUS,8/20/1995,34.947,-75.9803
1995,CARCHARHINUS PLUMBEUS,8/21/1995,34.3078,-75.4017
1995,CARCHARHINUS PLUMBEUS,8/21/1995,34.3078,-75.4017
1995,GALEOCERDO CUVIER,8/21/1995,34.3078,-75.4017
1995,RHIZOPRIONODON TERRAENOVAE,8/21/1995,34.3078,-75.4017
1995,RHIZOPRIONODON TERRAENOVAE,8/21/1995,34.3078,-75.4017
1995,RHIZOPRIONODON TERRAENOVAE,8/21/1995,35.3632,-75.0237
1995,RHIZOPRIONODON TERRAENOVAE,8/21/1995,35.3632,-75.0237
1995,CARCHARIAS TAURUS,8/22/1995,35.6303,-75.3763
1995,GALEOCERDO CUVIER,8/22/1995,35.6303,-75.3763
1995,CARCHARHINUS PLUMBEUS,8/22/1995,35.6303,-75.3763
1995,CARCHARHINUS PLUMBEUS,8/22/1995,35.6303,-75.3763
1995,CARCHARHINUS PLUMBEUS,8/22/1995,35.6303,-75.3763
1995,CARCHARHINUS PLUMBEUS,8/22/1995,35.6303,-75.3763
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,35.9712,-75.3717
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,35.9712,-75.3717
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,35.9712,-75.3717
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,35.9712,-75.3717
1995,DASYATIS AMERICANA,8/22/1995,35.9712,-75.3717
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,36.0325,-75.0328
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,36.0325,-75.0328
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,36.0325,-75.0328
1995,DASYATIS CENTROURA,8/22/1995,36.0325,-75.0328
1995,DASYATIS CENTROURA,8/22/1995,36.0325,-75.0328
1995,GALEOCERDO CUVIER,8/22/1995,36.0325,-75.0328
1995,GALEOCERDO CUVIER,8/22/1995,36.0325,-75.0328
1995,GALEOCERDO CUVIER,8/22/1995,36.0325,-75.0328
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,35.8748,-75.1568
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,35.8748,-75.1568
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,35.8748,-75.1568
1995,RHIZOPRIONODON TERRAENOVAE,8/22/1995,35.8748,-75.1568
1995,RHIZOPRIONODON TERRAENOVAE,8/23/1995,35.4863,-75.2957
1995,RHIZOPRIONODON TERRAENOVAE,8/23/1995,35.4863,-75.2957
1995,RHIZOPRIONODON TERRAENOVAE,8/23/1995,35.4863,-75.2957
1996,CARCHARHINUS ACRONOTUS,8/1/1996,29.86,-88.3427
1996,CARCHARHINUS ACRONOTUS,8/1/1996,29.86,-88.3427
1996,CARCHARHINUS ACRONOTUS,8/1/1996,29.86,-88.3427
1996,CARCHARHINUS ACRONOTUS,8/1/1996,29.86,-88.3427
1996,CARCHARHINUS ACRONOTUS,8/1/1996,29.86,-88.3427
1996,CARCHARHINUS ACRONOTUS,8/1/1996,29.86,-88.3427
1996,CARCHARHINUS ACRONOTUS,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,RHIZOPRIONODON TERRAENOVAE,8/1/1996,29.86,-88.3427
1996,CARCHARHINUS LIMBATUS,8/1/1996,29.86,-88.3427
1996,CARCHARHINUS LIMBATUS,8/1/1996,29.86,-88.3427
1996,CARCHARHINUS LIMBATUS,8/1/1996,29.86,-88.3427
1996,OPHICHTHUS REX,8/3/1996,26.3333,-96.4917
1996,CARCHARHINUS FALCIFORMIS,8/3/1996,26.3333,-96.4917
1996,CARCHARHINUS PLUMBEUS,8/3/1996,26.097,-97.0785
1996,RHIZOPRIONODON TERRAENOVAE,8/4/1996,26.783,-96.9283
1996,OPHICHTHUS REX,8/4/1996,27.1093,-96.8772
1996,CARCHARHINUS PLUMBEUS,8/4/1996,27.1738,-97.027
1996,CARCHARHINUS PLUMBEUS,8/4/1996,27.1738,-97.027
1996,CARCHARHINUS OBSCURUS,8/4/1996,27.1738,-97.027
1996,CARCHARHINUS FALCIFORMIS,8/4/1996,27.4902,-96.7332
1996,CARCHARHINUS PLUMBEUS,8/5/1996,27.8708,-95.8832
1996,CARCHARHINUS PLUMBEUS,8/5/1996,27.8708,-95.8832
1996,RHIZOPRIONODON TERRAENOVAE,8/5/1996,28.5135,-95.4067
1996,RHIZOPRIONODON TERRAENOVAE,8/5/1996,28.5135,-95.4067
1996,RHIZOPRIONODON TERRAENOVAE,8/5/1996,28.1607,-95.0698
1996,RHIZOPRIONODON TERRAENOVAE,8/5/1996,28.1607,-95.0698
1996,RHIZOPRIONODON TERRAENOVAE,8/5/1996,28.1607,-95.0698
1996,RHIZOPRIONODON TERRAENOVAE,8/5/1996,28.1607,-95.0698
1996,RHIZOPRIONODON TERRAENOVAE,8/5/1996,28.1607,-95.0698
1996,LUTJANUS CAMPECHANUS,8/6/1996,28.0465,-94.454
1996,CARCHARHINUS ACRONOTUS,8/6/1996,28.4903,-94.4893
1996,CARCHARHINUS ACRONOTUS,8/6/1996,28.4903,-94.4893
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4903,-94.4893
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4903,-94.4893
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4903,-94.4893
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4903,-94.4893
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4903,-94.4893
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4903,-94.4893
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4903,-94.4893
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4903,-94.4893
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4903,-94.4893
1996,CARCHARHINUS ACRONOTUS,8/6/1996,28.8982,-94.3632
1996,CARCHARHINUS ACRONOTUS,8/6/1996,28.8982,-94.3632
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.8982,-94.3632
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.8982,-94.3632
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.8982,-94.3632
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.8982,-94.3632
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.8982,-94.3632
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.8982,-94.3632
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.8982,-94.3632
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.8982,-94.3632
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.8982,-94.3632
1996,CARCHARHINUS LIMBATUS,8/6/1996,28.8982,-94.3632
1996,CARCHARHINUS LIMBATUS,8/6/1996,28.8982,-94.3632
1996,OPHICHTHUS REX,8/6/1996,28.361,-93.8377
1996,OPHICHTHUS REX,8/6/1996,28.361,-93.8377
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.361,-93.8377
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.361,-93.8377
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.361,-93.8377
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.361,-93.8377
1996,SPHYRNA LEWINI,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,RHIZOPRIONODON TERRAENOVAE,8/6/1996,28.4017,-93.7665
1996,CARCHARHINUS ACRONOTUS,8/7/1996,28.8483,-93.2203
1996,CARCHARHINUS ACRONOTUS,8/7/1996,28.8483,-93.2203
1996,CARCHARHINUS ACRONOTUS,8/7/1996,28.8483,-93.2203
1996,CARCHARHINUS ACRONOTUS,8/7/1996,28.8483,-93.2203
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.8483,-93.2203
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.8483,-93.2203
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.8483,-93.2203
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.8483,-93.2203
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.8483,-93.2203
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.8483,-93.2203
1996,CARCHARHINUS LEUCAS,8/7/1996,28.8483,-93.2203
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,29.1137,-92.687
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,29.1137,-92.687
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,29.1137,-92.687
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,29.1137,-92.687
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,29.1137,-92.687
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,29.1137,-92.687
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,29.1137,-92.687
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,29.1137,-92.687
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,29.1137,-92.687
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5567,-92.6762
1996,CARCHARHINUS LIMBATUS,8/7/1996,28.5567,-92.6762
1996,OPHICHTHUS REX,8/7/1996,28.2122,-92.7412
1996,SPHYRNA LEWINI,8/7/1996,28.5313,-91.9005
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5313,-91.9005
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5313,-91.9005
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5313,-91.9005
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5313,-91.9005
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5313,-91.9005
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5313,-91.9005
1996,RHIZOPRIONODON TERRAENOVAE,8/7/1996,28.5313,-91.9005
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.6877,-91.575
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.6877,-91.575
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.6877,-91.575
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.6877,-91.575
1996,OPHICHTHUS REX,8/8/1996,28.2848,-91.42
1996,OPHICHTHUS REX,8/8/1996,28.3032,-90.9502
1996,OPHICHTHUS REX,8/8/1996,28.3032,-90.9502
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3032,-90.9502
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3032,-90.9502
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3032,-90.9502
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3032,-90.9502
1996,OPHICHTHUS REX,8/8/1996,28.364,-90.7312
1996,OPHICHTHUS REX,8/8/1996,28.364,-90.7312
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.364,-90.7312
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.364,-90.7312
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.5762,-90.9478
1996,CARCHARHINUS LIMBATUS,8/8/1996,28.5762,-90.9478
1996,CARCHARHINUS LIMBATUS,8/8/1996,28.3385,-90.3585
1996,CARCHARHINUS BREVIPINNA,8/8/1996,28.3385,-90.3585
1996,OPHICHTHUS REX,8/8/1996,28.3385,-90.3585
1996,SPHYRNA LEWINI,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
1996,RHIZOPRIONODON TERRAENOVAE,8/8/1996,28.3385,-90.3585
